experience_level,employment_type,job_title,salary,company_location,company_size,Enterprise_size
MI,FT,Data Engineer,146000,US,M,Medium_enterprise
MI,FT,Data Engineer,75000,US,M,Medium_enterprise
EN,FT,Data Engineer,57000,NL,L,Large_enterprise
EX,FT,Data Engineer,286000,US,M,Medium_enterprise
EX,FT,Data Engineer,207000,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,M,Medium_enterprise
SE,FT,Data Engineer,223250,US,M,Medium_enterprise
SE,FT,Data Engineer,178600,US,M,Medium_enterprise
EX,FT,Director of Data Science,353200,US,M,Medium_enterprise
EX,FT,Director of Data Science,249300,US,M,Medium_enterprise
MI,FT,Machine Learning Scientist,230000,US,M,Medium_enterprise
MI,FT,Machine Learning Scientist,220000,US,M,Medium_enterprise
SE,FT,Data Scientist,297300,US,M,Medium_enterprise
SE,FT,Data Scientist,198200,US,M,Medium_enterprise
MI,FT,Research Scientist,210000,US,M,Medium_enterprise
MI,FT,Research Scientist,151800,US,M,Medium_enterprise
SE,FT,Data Scientist,200000,US,M,Medium_enterprise
SE,FT,Data Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,317070,US,M,Medium_enterprise
SE,FT,Data Scientist,170730,US,M,Medium_enterprise
SE,FT,Data Engineer,128000,US,M,Medium_enterprise
SE,FT,Data Engineer,81500,US,M,Medium_enterprise
EN,FT,Business Data Analyst,20000,ES,M,Medium_enterprise
SE,FT,AI Developer,108000,UA,M,Medium_enterprise
SE,FT,AI Developer,60000,UA,M,Medium_enterprise
MI,FT,MLOps Engineer,134000,US,M,Medium_enterprise
MI,FT,MLOps Engineer,124000,US,M,Medium_enterprise
SE,FT,Data Engineer,171250,US,M,Medium_enterprise
SE,FT,Data Engineer,113750,US,M,Medium_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,132300,US,M,Medium_enterprise
SE,FT,Data Scientist,225000,US,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,230000,US,M,Medium_enterprise
SE,FT,Data Engineer,124500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,247500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,172200,US,M,Medium_enterprise
SE,FT,Data Analyst,175000,US,M,Medium_enterprise
SE,FT,Data Analyst,145000,US,M,Medium_enterprise
SE,FT,Data Analyst,148700,US,M,Medium_enterprise
SE,FT,Data Analyst,125600,US,M,Medium_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,M,Medium_enterprise
SE,FT,Research Scientist,200000,US,M,Medium_enterprise
SE,FT,Research Scientist,150000,US,M,Medium_enterprise
EN,FT,Research Engineer,160000,US,M,Medium_enterprise
EN,FT,Research Engineer,120000,US,M,Medium_enterprise
SE,FT,Data Analyst,185000,US,M,Medium_enterprise
SE,FT,Data Analyst,120250,US,M,Medium_enterprise
SE,FT,Data Scientist,275300,US,M,Medium_enterprise
SE,FT,Data Scientist,183000,US,M,Medium_enterprise
SE,FT,Data Architect,170000,US,M,Medium_enterprise
SE,FT,Data Architect,125000,US,M,Medium_enterprise
MI,FT,Data Architect,167500,US,M,Medium_enterprise
MI,FT,Data Architect,106500,US,M,Medium_enterprise
SE,FT,Research Scientist,250000,US,M,Medium_enterprise
SE,FT,Research Scientist,200000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,135000,US,L,Large_enterprise
SE,FT,AI Scientist,1500000,IL,L,Large_enterprise
SE,FT,Machine Learning Engineer,216000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,184000,US,M,Medium_enterprise
SE,FT,Data Engineer,180000,US,M,Medium_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Scientist,185900,US,M,Medium_enterprise
SE,FT,Data Scientist,129300,US,M,Medium_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,120000,US,M,Medium_enterprise
MI,FT,Data Engineer,143865,US,M,Medium_enterprise
MI,FT,Data Engineer,115092,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,130000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,90000,US,M,Medium_enterprise
SE,FT,Data Scientist,173000,US,M,Medium_enterprise
SE,FT,Data Scientist,132000,US,M,Medium_enterprise
SE,FT,Data Analyst,208049,US,M,Medium_enterprise
SE,FT,Data Analyst,128500,US,M,Medium_enterprise
SE,FT,Analytics Engineer,179820,US,M,Medium_enterprise
SE,FT,Analytics Engineer,143860,US,M,Medium_enterprise
SE,FT,Data Engineer,167500,US,M,Medium_enterprise
SE,FT,Data Engineer,106500,US,M,Medium_enterprise
SE,FT,Data Scientist,275300,US,M,Medium_enterprise
SE,FT,Data Scientist,183500,US,M,Medium_enterprise
MI,FT,Data Engineer,149600,US,M,Medium_enterprise
MI,FT,Data Engineer,102000,US,M,Medium_enterprise
EX,FT,Data Scientist,145000,US,M,Medium_enterprise
EX,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,190000,US,M,Medium_enterprise
SE,FT,Data Analyst,95000,US,M,Medium_enterprise
SE,FT,Data Analyst,153600,US,M,Medium_enterprise
SE,FT,Data Analyst,106800,US,M,Medium_enterprise
MI,FT,Data Scientist,90000,IE,M,Medium_enterprise
MI,FT,Data Scientist,75000,IE,M,Medium_enterprise
MI,FT,Data Analyst,128000,US,M,Medium_enterprise
MI,FT,Data Analyst,85000,US,M,Medium_enterprise
MI,FT,Data Engineer,151000,US,M,Medium_enterprise
MI,FT,Data Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Scientist,275300,US,M,Medium_enterprise
SE,FT,Data Scientist,183500,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,220000,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Analyst,135000,US,M,Medium_enterprise
SE,FT,Data Analyst,105500,US,M,Medium_enterprise
SE,FT,Data Analyst,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,M,Medium_enterprise
EN,FT,Autonomous Vehicle Technician,7000,GH,S,Small_enterprise
EN,FT,Applied Machine Learning Scientist,40000,DE,M,Medium_enterprise
SE,FT,Data Engineer,160000,CA,M,Medium_enterprise
SE,FT,Data Engineer,145000,CA,M,Medium_enterprise
MI,FT,Data Analyst,154000,US,M,Medium_enterprise
MI,FT,Data Analyst,143000,US,M,Medium_enterprise
MI,FT,Data Scientist,65000,GB,M,Medium_enterprise
MI,FT,Data Scientist,42000,GB,M,Medium_enterprise
EN,FT,Data Scientist,190000,US,M,Medium_enterprise
EN,FT,Data Scientist,120000,US,M,Medium_enterprise
MI,FT,Data Scientist,70000,GB,M,Medium_enterprise
MI,FT,Data Scientist,42000,GB,M,Medium_enterprise
MI,FT,Data Scientist,90000,GB,M,Medium_enterprise
MI,FT,Data Scientist,60000,GB,M,Medium_enterprise
SE,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Engineer,111000,US,M,Medium_enterprise
EX,FT,Data Engineer,265000,US,M,Medium_enterprise
EX,FT,Data Engineer,235000,US,M,Medium_enterprise
EN,FT,Data Scientist,112000,CH,L,Large_enterprise
MI,FT,Data Scientist,70000,DE,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
MI,FT,Data Engineer,75000,US,M,Medium_enterprise
MI,FT,Data Engineer,60400,US,M,Medium_enterprise
EN,FT,Data Analyst,85000,US,M,Medium_enterprise
EN,FT,Data Analyst,75000,US,M,Medium_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
EN,FT,Data Engineer,92700,US,M,Medium_enterprise
EN,FT,Data Engineer,61800,US,M,Medium_enterprise
SE,FT,Lead Data Scientist,164000,IE,L,Large_enterprise
MI,FT,Data Scientist,56000,DE,M,Medium_enterprise
MI,FT,Data Analyst,83500,US,M,Medium_enterprise
MI,FT,Data Analyst,52500,US,M,Medium_enterprise
SE,FT,Data Scientist,201036,US,M,Medium_enterprise
SE,FT,Data Scientist,134024,US,M,Medium_enterprise
SE,FT,Data Analyst,165000,US,M,Medium_enterprise
SE,FT,Data Analyst,140000,US,M,Medium_enterprise
EN,FT,Data Engineer,62000,US,M,Medium_enterprise
EN,FT,Data Engineer,58000,US,M,Medium_enterprise
SE,FT,Data Scientist,172000,US,M,Medium_enterprise
SE,FT,Data Scientist,115000,US,M,Medium_enterprise
EN,FT,Data Engineer,125000,US,M,Medium_enterprise
EN,FT,Data Engineer,90000,US,M,Medium_enterprise
SE,FT,Data Engineer,163800,US,M,Medium_enterprise
SE,FT,Data Engineer,126000,US,M,Medium_enterprise
SE,FT,Data Scientist,237000,US,M,Medium_enterprise
SE,FT,Data Scientist,145000,US,M,Medium_enterprise
MI,FT,Data Engineer,90000,US,M,Medium_enterprise
MI,FT,Data Engineer,90000,US,M,Medium_enterprise
SE,FT,Data Engineer,139500,US,M,Medium_enterprise
SE,FT,Data Engineer,109400,US,M,Medium_enterprise
SE,FT,Data Scientist,258000,CA,M,Medium_enterprise
SE,FT,Data Scientist,190000,CA,M,Medium_enterprise
MI,FT,Data Engineer,145000,US,M,Medium_enterprise
MI,FT,Data Engineer,120000,US,M,Medium_enterprise
SE,FT,Data Engineer,205600,US,L,Large_enterprise
SE,FT,Data Engineer,105700,US,L,Large_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
SE,FT,Data Scientist,239748,US,M,Medium_enterprise
SE,FT,Data Scientist,159832,US,M,Medium_enterprise
SE,FT,Data Scientist,186300,US,M,Medium_enterprise
SE,FT,Data Scientist,102500,US,M,Medium_enterprise
SE,FT,Data Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,132300,US,M,Medium_enterprise
SE,FT,Data Scientist,190000,US,M,Medium_enterprise
SE,FT,Data Scientist,126000,US,M,Medium_enterprise
SE,FT,Data Architect,149040,US,M,Medium_enterprise
SE,FT,Data Architect,113900,US,M,Medium_enterprise
SE,FT,Data Engineer,153600,US,M,Medium_enterprise
SE,FT,Data Engineer,106800,US,M,Medium_enterprise
SE,FT,Data Engineer,172600,US,M,Medium_enterprise
SE,FT,Data Engineer,107900,US,M,Medium_enterprise
SE,FT,Data Analyst,180180,US,M,Medium_enterprise
SE,FT,Data Analyst,106020,US,M,Medium_enterprise
SE,FT,Data Architect,376080,US,M,Medium_enterprise
SE,FT,Data Architect,213120,US,M,Medium_enterprise
SE,FT,Data Analyst,153600,US,M,Medium_enterprise
SE,FT,Data Analyst,100500,US,M,Medium_enterprise
SE,FT,Data Analyst,206500,US,M,Medium_enterprise
SE,FT,Data Analyst,121600,US,M,Medium_enterprise
SE,FT,Data Engineer,260000,US,M,Medium_enterprise
SE,FT,Data Engineer,225000,US,M,Medium_enterprise
EX,FT,Data Engineer,194500,US,M,Medium_enterprise
EX,FT,Data Engineer,115500,US,M,Medium_enterprise
SE,FT,Cloud Database Engineer,170000,US,L,Large_enterprise
SE,FT,Applied Machine Learning Scientist,90000,US,L,Large_enterprise
EN,FT,Data Analyst,95000,US,M,Medium_enterprise
EN,FT,Data Analyst,70000,US,M,Medium_enterprise
SE,FT,Data Engineer,275000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Analyst,115934,US,M,Medium_enterprise
SE,FT,Data Analyst,81666,US,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,120000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,150000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,120000,US,M,Medium_enterprise
SE,FT,Research Engineer,200000,US,M,Medium_enterprise
SE,FT,Research Engineer,175000,US,M,Medium_enterprise
MI,FT,Data Analyst,206000,US,M,Medium_enterprise
MI,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Architect,138000,GB,M,Medium_enterprise
SE,FT,Data Architect,92000,GB,M,Medium_enterprise
SE,FT,Data Manager,65000,CO,M,Medium_enterprise
SE,FT,Data Manager,48000,CO,M,Medium_enterprise
SE,FT,Data Analyst,110000,US,M,Medium_enterprise
SE,FT,Data Analyst,75000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,130000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,87000,US,M,Medium_enterprise
MI,FT,Data Analyst,160000,US,M,Medium_enterprise
MI,FT,Data Analyst,112000,US,M,Medium_enterprise
MI,FT,Data Engineer,162500,US,M,Medium_enterprise
MI,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Science Manager,299500,US,M,Medium_enterprise
SE,FT,Data Science Manager,245100,US,M,Medium_enterprise
MI,FT,Data Scientist,145000,US,M,Medium_enterprise
MI,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,147100,US,M,Medium_enterprise
SE,FT,Data Engineer,90700,US,M,Medium_enterprise
EN,FT,Data Engineer,115100,US,M,Medium_enterprise
EN,FT,Data Engineer,73900,US,M,Medium_enterprise
SE,FT,Data Engineer,168400,US,M,Medium_enterprise
SE,FT,Data Engineer,105200,US,M,Medium_enterprise
SE,FT,Data Scientist,210000,US,M,Medium_enterprise
SE,FT,Data Scientist,160000,US,M,Medium_enterprise
MI,FT,Data Scientist,145000,US,M,Medium_enterprise
MI,FT,Data Scientist,100000,US,M,Medium_enterprise
SE,FT,Applied Scientist,222200,US,L,Large_enterprise
SE,FT,Applied Scientist,136000,US,L,Large_enterprise
MI,FT,Data Analyst,100000,US,M,Medium_enterprise
MI,FT,Data Analyst,85000,US,M,Medium_enterprise
MI,FT,Data Engineer,70000,GB,M,Medium_enterprise
MI,FT,Data Engineer,47500,GB,M,Medium_enterprise
EX,FT,Data Scientist,200000,US,M,Medium_enterprise
EX,FT,Data Scientist,145000,US,M,Medium_enterprise
MI,FT,Data Engineer,140000,US,M,Medium_enterprise
MI,FT,Data Engineer,95000,US,M,Medium_enterprise
SE,FT,Data Analyst,185000,US,M,Medium_enterprise
SE,FT,Data Analyst,120250,US,M,Medium_enterprise
MI,FT,Financial Data Analyst,130000,US,L,Large_enterprise
SE,FT,Data Scientist,205000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Data Scientist,297300,US,M,Medium_enterprise
SE,FT,Data Scientist,198200,US,M,Medium_enterprise
SE,FT,Research Scientist,141288,US,M,Medium_enterprise
SE,FT,Research Scientist,94192,US,M,Medium_enterprise
SE,FT,Data Infrastructure Engineer,184000,US,M,Medium_enterprise
SE,FT,Data Infrastructure Engineer,143000,US,M,Medium_enterprise
SE,FT,Data Analyst,70000,US,M,Medium_enterprise
SE,FT,Data Analyst,55000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,275300,US,M,Medium_enterprise
SE,FT,Analytics Engineer,183500,US,M,Medium_enterprise
MI,FT,Data Analyst,75000,US,M,Medium_enterprise
MI,FT,Data Analyst,65000,US,M,Medium_enterprise
MI,FT,ML Engineer,160000,US,M,Medium_enterprise
MI,FT,ML Engineer,147000,US,M,Medium_enterprise
SE,FT,Data Architect,149040,US,M,Medium_enterprise
SE,FT,Data Architect,113900,US,M,Medium_enterprise
MI,FT,Software Data Engineer,100000,SG,L,Large_enterprise
SE,FT,Data Analyst,180180,US,M,Medium_enterprise
SE,FT,Data Analyst,106020,US,M,Medium_enterprise
MI,FT,Data Scientist,1400000,IN,L,Large_enterprise
EN,FT,AI Programmer,70000,AU,L,Large_enterprise
EN,FT,AI Developer,80000,SE,M,Medium_enterprise
MI,FT,Lead Data Analyst,1500000,IN,L,Large_enterprise
MI,FT,Machine Learning Engineer,250000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Engineer,139500,US,M,Medium_enterprise
SE,FT,Data Engineer,109400,US,M,Medium_enterprise
SE,FT,Data Scientist,105000,US,M,Medium_enterprise
SE,FT,Data Scientist,70000,US,M,Medium_enterprise
EX,FT,Data Engineer,210914,US,M,Medium_enterprise
EX,FT,Data Engineer,116704,US,M,Medium_enterprise
EN,FT,Research Scientist,150000,US,M,Medium_enterprise
EN,FT,Research Scientist,100000,US,M,Medium_enterprise
SE,FT,Data Engineer,146000,US,M,Medium_enterprise
SE,FT,Data Engineer,75000,US,M,Medium_enterprise
EN,FT,Data Analyst,75000,US,M,Medium_enterprise
EN,FT,Data Analyst,60000,US,M,Medium_enterprise
MI,FT,Analytics Engineer,185700,US,M,Medium_enterprise
MI,FT,Analytics Engineer,165000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,169000,US,M,Medium_enterprise
SE,FT,Data Analyst,110600,US,M,Medium_enterprise
SE,FT,Data Operations Engineer,193000,US,M,Medium_enterprise
SE,FT,Data Operations Engineer,136850,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,139500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,109400,US,M,Medium_enterprise
SE,FT,Data Engineer,276000,US,M,Medium_enterprise
SE,FT,Data Engineer,178500,US,M,Medium_enterprise
MI,FT,Data Scientist,55000,ES,M,Medium_enterprise
MI,FT,Data Scientist,45000,ES,M,Medium_enterprise
MI,FT,Data Engineer,70000,SI,M,Medium_enterprise
MI,FT,Data Engineer,45000,SI,M,Medium_enterprise
SE,FT,Machine Learning Engineer,161000,GB,M,Medium_enterprise
SE,FT,Machine Learning Engineer,83300,GB,M,Medium_enterprise
SE,FT,Data Engineer,112700,GB,M,Medium_enterprise
SE,FT,Data Engineer,83300,GB,M,Medium_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
SE,FT,BI Developer,130000,US,L,Large_enterprise
MI,FT,Data Science Lead,150000,US,M,Medium_enterprise
SE,FT,Data Engineer,163800,US,M,Medium_enterprise
SE,FT,Data Engineer,126000,US,M,Medium_enterprise
SE,FT,ML Engineer,260000,CA,M,Medium_enterprise
SE,FT,ML Engineer,110000,CA,M,Medium_enterprise
SE,FT,Analytics Engineer,170000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,130000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,247500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,172200,US,M,Medium_enterprise
SE,FT,Data Scientist,239748,US,M,Medium_enterprise
SE,FT,Data Scientist,159832,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,163800,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,126000,US,M,Medium_enterprise
MI,FT,Data Scientist,128750,US,M,Medium_enterprise
MI,FT,Data Scientist,106250,US,M,Medium_enterprise
SE,FT,Data Engineer,252000,US,M,Medium_enterprise
SE,FT,Data Engineer,129000,US,M,Medium_enterprise
SE,FT,Data Science Manager,299500,US,M,Medium_enterprise
SE,FT,Data Science Manager,245100,US,M,Medium_enterprise
MI,FT,Data Analytics Manager,155000,US,M,Medium_enterprise
MI,FT,Data Analytics Manager,140000,US,M,Medium_enterprise
EX,FT,Data Engineer,167500,US,M,Medium_enterprise
EX,FT,Data Engineer,106500,US,M,Medium_enterprise
SE,FT,Data Architect,188500,US,M,Medium_enterprise
SE,FT,Data Architect,117000,US,M,Medium_enterprise
SE,FT,Data Analyst,250000,US,M,Medium_enterprise
SE,FT,Data Analyst,138000,US,M,Medium_enterprise
MI,FT,Data Analyst,130000,CA,M,Medium_enterprise
MI,FT,Data Analyst,100000,CA,M,Medium_enterprise
SE,FT,Deep Learning Researcher,115000,DE,L,Large_enterprise
SE,FT,Data Engineer,140000,US,M,Medium_enterprise
SE,FT,Data Engineer,120000,US,M,Medium_enterprise
SE,FT,BI Analyst,160000,US,M,Medium_enterprise
SE,FT,BI Analyst,135000,US,M,Medium_enterprise
MI,FT,Data Science Manager,104500,US,M,Medium_enterprise
MI,FT,Data Science Manager,70000,US,M,Medium_enterprise
MI,FT,Data Science Consultant,90000,US,M,Medium_enterprise
MI,FT,Data Science Consultant,70000,US,M,Medium_enterprise
SE,FT,Data Engineer,153600,US,M,Medium_enterprise
SE,FT,Data Engineer,106800,US,M,Medium_enterprise
EN,FT,Data Engineer,125000,US,M,Medium_enterprise
EN,FT,Data Engineer,90000,US,M,Medium_enterprise
MI,FT,Research Scientist,185000,US,M,Medium_enterprise
MI,FT,Research Scientist,125000,US,M,Medium_enterprise
SE,FT,Data Analyst,127000,US,M,Medium_enterprise
SE,FT,Data Analyst,94000,US,M,Medium_enterprise
SE,FT,Data Scientist,210550,US,M,Medium_enterprise
SE,FT,Data Scientist,153300,US,M,Medium_enterprise
MI,FT,Data Scientist,200000,US,M,Medium_enterprise
MI,FT,Data Scientist,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,161500,US,M,Medium_enterprise
SE,FT,Data Analyst,119500,US,M,Medium_enterprise
SE,FT,Data Analyst,175000,US,M,Medium_enterprise
SE,FT,Data Analyst,145000,US,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,148750,US,M,Medium_enterprise
SE,FT,Data Analytics Specialist,105000,US,M,Medium_enterprise
SE,FT,Data Analytics Specialist,85000,US,M,Medium_enterprise
SE,FT,Research Scientist,215000,US,M,Medium_enterprise
SE,FT,Research Scientist,146300,US,M,Medium_enterprise
EN,FT,AI Developer,200000,DE,L,Large_enterprise
MI,FT,Data Engineer,72000,MX,M,Medium_enterprise
MI,FT,Data Engineer,60000,MX,M,Medium_enterprise
SE,FT,Machine Learning Engineer,153400,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,122700,US,M,Medium_enterprise
MI,FT,Data Engineer,260000,US,M,Medium_enterprise
MI,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,186300,US,M,Medium_enterprise
SE,FT,Data Scientist,123900,US,M,Medium_enterprise
MI,FT,Research Scientist,340000,US,M,Medium_enterprise
MI,FT,Research Scientist,150000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,153400,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,122700,US,M,Medium_enterprise
MI,FT,Data Engineer,250000,US,M,Medium_enterprise
MI,FT,Data Engineer,175000,US,M,Medium_enterprise
MI,FT,Data Scientist,60000,FR,M,Medium_enterprise
SE,FT,Data Analyst,185900,US,M,Medium_enterprise
SE,FT,Data Analyst,121700,US,M,Medium_enterprise
SE,FT,Data Analyst,153600,US,M,Medium_enterprise
SE,FT,Data Analyst,106800,US,M,Medium_enterprise
SE,FL,Software Data Engineer,50000,AU,M,Medium_enterprise
EN,FT,Data Analyst,100000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,247500,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,172200,US,M,Medium_enterprise
EX,FT,Data Engineer,310000,US,M,Medium_enterprise
EX,FT,Data Engineer,239000,US,M,Medium_enterprise
SE,FT,Data Analyst,125000,US,M,Medium_enterprise
SE,FT,Data Analyst,110000,US,M,Medium_enterprise
EN,FT,Data Analyst,150000,US,M,Medium_enterprise
